Serial_number,document_id,URL,Credibility_rating,ad_count,ad_max_size,css_definitions,page_rank,bitly_clicks,bitly_referrers,tweets,delicious_bookmarks,fb_clicks,fb_comments,fb_likes,fb_shares,fb_total,alexa_linksin,alexa_rank,commas,dots,exclamations,questions,spelling_errors,text_complexity,smog,category,JJ,NN,DT,VB,RB,num_ne,sum_ne,document_url_y,X1,X2,X3,X4,X5,X9,Total,Leik,Eijk,Tastle,Leik 3 4 6,correction,resp_HNC,Controversial,troia_label
4008,6703668,http://www.suburbanbliss.net/suburbanbliss/2006/08/index.html,3.0,1.0,225.0,132.0,0.0,266.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,407.0,783661.0,15.0,47.0,5.0,6.0,62.0,4.56589747,8.841846275,arts_entertainment,36.0,270.0,80.0,164.0,53.0,5.0,33.0,net,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.5,0.166666667,0.584962501,0.6,0.0,2,U,1.0
4009,6703671,http://www.suburbanbliss.net/suburbanbliss/2011/02/reuse-craft-night.html,4.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,net,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
4010,6703649,http://spas.about.com/od/bestdayspasbycity/tp/besthouston.htm,4.0,,,2082.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,297.0,72.0,34.0,16.0,0.0,1.0,32.0,4.406890753,15.90318901,health,45.0,199.0,38.0,43.0,4.0,4.0,33.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,1.0
4011,6703680,http://www.webcom.com/aboutus/careers.aspx,4.5,1.0,65520.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,40.0,72.0,176.0,5631.0,17686455.0,29.0,19.0,1.0,1.0,19.0,3.391210566,20.26733882,business,22.0,269.0,15.0,37.0,9.0,6.0,27.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
4012,6703685,http://www.webcom.com/AboutUs/MarketingOpportunities.aspx,4.5,1.0,400.0,1235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.0,20137022.0,5.0,11.0,0.0,1.0,4.0,2.358098794,13.0238668,business,10.0,40.0,6.0,12.0,3.0,1.0,2.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
4013,6703690,http://www.blanchemacdonald.com/fashion/,4.0,0.0,0.0,167.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,199.0,1366218.0,15.0,8.0,1.0,0.0,19.0,3.534033636,31.69283137,business,8.0,279.0,11.0,9.0,2.0,5.0,16.0,com,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,5.0
4014,6703695,http://www.vegsoc.org/vs-pages/vs-home/press/press-releases/vs-home-press--press-releases-valentine-dinner-date-,3.333333333333333,0.0,0.0,1659.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1865.0,407437.0,6.0,16.0,1.0,1.0,11.0,2.772541834,11.20814326,business,18.0,92.0,18.0,17.0,4.0,2.0,8.0,org,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.666666667,0.444444444,0.629656229,0.733333333,0.0,2,U,1.0
4015,6703699,http://www.lowsodiumcooking.com/free/ItalianSkilletMeal.htm,4.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1541958.0,2.0,8.0,0.0,0.0,1.0,2.454234897,8.841846275,business,3.0,59.0,7.0,9.0,1.0,,,com,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,2.0
4016,6703702,http://www.lowsodiumcooking.com/free/SavoryBeefStew.htm,4.5,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,1036331.0,7.0,11.0,0.0,0.0,7.0,2.73164274,8.841846275,business,7.0,84.0,7.0,14.0,5.0,1.0,3.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,2.0
4017,6703704,http://www.sff.net/people/kwharton/,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3519.0,280770.0,14.0,19.0,1.0,0.0,22.0,3.272420208,11.20814326,arts_entertainment,16.0,120.0,31.0,38.0,12.0,4.0,14.0,net,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.5,0.055555556,0.389975,0.6,0.0,2,U,1.0
4018,6703710,http://www.main.org/employ.php,3.5,0.0,0.0,39.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,803.0,1348699.0,10.0,11.0,0.0,0.0,6.0,2.651528364,13.0238668,business,16.0,79.0,8.0,14.0,3.0,3.0,11.0,org,0.0,2.0,1.0,1.0,2.0,0.0,6.0,0.416666667,0.027777778,0.483737037,0.4,-1.0,C,U,2.0
4019,6703714,http://www.main.org/atsc,4.5,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803.0,1348699.0,47.0,81.0,0.0,0.0,52.0,4.378378176,11.20814326,recreation,23.0,221.0,20.0,27.0,12.0,5.0,20.0,org,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,4.0
4020,6704135,http://www.celiacfoodreviews.com/search/label/Erewhon,4.0,7.0,96000.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21823216.0,24.0,19.0,3.0,1.0,51.0,3.667753234,14.55459255,business,44.0,192.0,39.0,64.0,33.0,1.0,6.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,1.0
4021,6704136,http://www.wheat-free.org/wheat-gluten-free-toad-in-the-hole-2.html,5.0,9.0,75000.0,187.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,870086.0,7.0,7.0,0.0,1.0,4.0,2.51539245,11.20814326,computer_internet,14.0,39.0,14.0,25.0,10.0,1.0,2.0,org,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
4022,6703719,http://clinicalevidence.bmj.com/x/set/static/cms/disclaimer.html,4.0,1.0,19600.0,1604.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,10081.0,4.0,11.0,0.0,0.0,12.0,3.245860664,17.1224134,health,20.0,95.0,33.0,44.0,14.0,1.0,6.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,1.0
4023,6703720,http://www.bmj.com/lookup/ijlink?linkType=ABST&journalCode=ajcn&resid=94/2/417,5.0,1.0,65520.0,228.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29167.0,10081.0,12.0,25.0,0.0,0.0,6.0,3.440406423,14.55459255,health,20.0,91.0,14.0,37.0,8.0,3.0,8.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,4.0
4024,6703721,http://www.bmj.com/content/344/bmj.e4026?tab=responses,4.5,5.0,96000.0,766.0,4.0,2.0,1.0,4.0,0.0,0.0,1.0,13.0,18.0,32.0,29077.0,9467.0,53.0,37.0,1.0,17.0,65.0,4.909616022,13.0238668,health,101.0,374.0,97.0,176.0,84.0,5.0,13.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,2.0
4025,6703723,http://www.almightydad.com/general-interest/reborn-babies-pandering-to-a-mental-disorder?replytocom=8024,3.5,3.0,28080.0,344.0,2.0,0.0,0.0,0.0,0.0,0.0,21.0,32.0,18.0,71.0,359.0,433560.0,46.0,46.0,1.0,13.0,385.0,4.653716095,13.0238668,health,63.0,497.0,70.0,138.0,32.0,4.0,36.0,com,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,3.0
4026,6673202,http://www.citizensunited.org/press-releases.aspx?article=5990,4.0,1.0,3900.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,865604.0,3.0,7.0,0.0,0.0,7.0,2.457762386,14.55459255,culture_politics,8.0,47.0,13.0,13.0,1.0,3.0,10.0,org,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,5.0
4027,6703678,http://www.strategicfathering.com/vision.html,3.0,0.0,0.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-1.0,10.0,6.0,0.0,0.0,5.0,2.664695414,11.20814326,religion,12.0,40.0,18.0,28.0,4.0,,,com,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,5.0
4028,6703657,http://www.bluesuitmom.com/career/getorganized/householdclutter.html,3.571428571428572,1.0,75000.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.0,1054186.0,24.0,28.0,6.0,10.0,23.0,4.305055643,11.20814326,arts_entertainment,42.0,308.0,78.0,138.0,32.0,3.0,18.0,com,0.0,1.0,2.0,3.0,1.0,0.0,7.0,0.642857143,0.5,0.67248528,0.657142857,0.0,2,U,1.0
4029,6703670,http://www.suburbanbliss.net/suburbanbliss/2009/08/did-they-eat-it-walking-tacos.html,4.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,net,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,1.0
4030,6703693,http://www.vegsoc.org/shop/north_england,5.0,1.0,57600.0,1917.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1773.0,409941.0,33.0,8.0,0.0,0.0,13.0,2.471287301,11.20814326,culture_politics,15.0,63.0,6.0,11.0,3.0,6.0,10.0,org,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
4031,6703715,http://www.main.org/northwood,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1535497.0,8.0,11.0,0.0,0.0,9.0,2.446693914,13.0238668,unknown,8.0,47.0,17.0,11.0,4.0,1.0,1.0,org,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
4032,6673211,http://cascoly.com/maps.asp,2.6666666666666665,6.0,65520.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,2311030.0,6.0,16.0,0.0,0.0,6.0,2.610019553,3.1291,computer_internet,14.0,47.0,13.0,19.0,8.0,1.0,1.0,com,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.5,0.111111111,0.503966346,0.6,0.0,2,U,1.0
4033,6673212,http://cascoly.com/trav/tours/middle-east-tours.asp,3.0,1.0,7200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,3626831.0,51.0,45.0,1.0,2.0,51.0,4.938009022,19.28718652,recreation,44.0,694.0,48.0,93.0,20.0,12.0,100.0,com,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.5,0.166666667,0.584962501,0.6,0.0,2,U,4.0
4034,6673213,http://cascoly.com/trav/trains.asp,2.0,2.0,10800.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,4673379.0,4.0,10.0,0.0,0.0,6.0,2.387583792,13.0238668,recreation,12.0,41.0,16.0,11.0,2.0,6.0,12.0,com,2.0,2.0,2.0,0.0,0.0,0.0,6.0,0.666666667,0.5,0.723308334,0.733333333,0.0,1,C,1.0
4035,6703673,http://www.suburbanbliss.net/,4.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,net,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,3.0
4036,6703675,http://www.strategicfathering.com/familymissionstatement.html,4.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-1.0,21.0,13.0,0.0,0.0,0.0,3.259754764,11.20814326,religion,9.0,85.0,16.0,24.0,10.0,2.0,4.0,com,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.666666667,0.5,0.723308334,0.6,0.0,2,U,1.0
4037,6703835,http://www.brainchildmag.com/2013/01/from-the-archive-can-i-get-a-witness/,4.0,0.0,0.0,456.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,55.0,13.0,95.0,440.0,668984.0,106.0,189.0,1.0,12.0,146.0,5.409798811,3.1291,arts_entertainment,153.0,734.0,160.0,303.0,88.0,6.0,78.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,4.0
4038,6673288,http://www.billstclair.com/tmds/070901.txt,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,1168895.0,42.0,45.0,2.0,3.0,140.0,4.463789903,13.0238668,culture_politics,55.0,266.0,79.0,101.0,37.0,2.0,3.0,com,6.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,1,U,1.0
4039,6703836,http://www.perthcollege.com.au/announcements/september-2011-newsletter-and-course-updates,4.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7505178.0,8.0,16.0,8.0,0.0,8.0,3.49896544,13.0238668,arts_entertainment,30.0,144.0,34.0,45.0,11.0,3.0,6.0,au,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
4040,6703843,http://www.selectcigars.com/index.php,3.5,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,21468578.0,8.0,33.0,1.0,1.0,8.0,2.764644801,8.841846275,recreation,17.0,46.0,17.0,28.0,19.0,1.0,1.0,com,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,5.0
4041,6703845,http://www.selectcigars.com/affiliates.php,4.0,0.0,0.0,64.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21289485.0,6.0,23.0,1.0,0.0,14.0,3.518960797,8.841846275,computer_internet,35.0,131.0,35.0,62.0,25.0,1.0,1.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,5.0
4042,6703833,http://www.brainchildmag.com/?p=117,3.5,0.0,0.0,234.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,446.0,986536.0,153.0,70.0,0.0,18.0,71.0,5.152082379,11.20814326,religion,126.0,755.0,204.0,295.0,101.0,10.0,72.0,com,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,5.0
4043,6673283,http://www.thedubyareport.com/taxonomy/term/1/0/feed,2.2,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,-1.0,7.0,36.0,0.0,0.0,70.0,3.47617009,27.36622978,science_technology,21.0,134.0,16.0,18.0,2.0,3.0,4.0,com,1.0,3.0,0.0,1.0,0.0,1.0,6.0,0.7,0.466666667,0.680185721,0.76,0.0,1,U,2.0
4044,6673324,http://www.freedomalliance.org/programs/support-our-troops/,4.5,0.0,0.0,330.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,2892497.0,19.0,12.0,0.0,0.0,17.0,3.211630092,13.0238668,culture_politics,24.0,142.0,30.0,41.0,10.0,5.0,8.0,org,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,4.0
4045,6673325,http://freedomalliance.org/highlights/tyrannical-twins/,4.5,0.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,2193644.0,25.0,54.0,1.0,0.0,53.0,3.908517668,15.90318901,culture_politics,70.0,272.0,82.0,103.0,20.0,7.0,60.0,org,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,3.0
4046,6673516,http://www.frc.org/op-eds/four-decades-of-deception,4.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2803.0,108364.0,50.0,74.0,1.0,1.0,55.0,4.432684024,8.841846275,culture_politics,58.0,363.0,103.0,148.0,44.0,9.0,83.0,org,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,4.0
4047,6673214,http://cascoly.com/trav/spices.asp,3.8333333333333335,2.0,10800.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,4612326.0,26.0,24.0,1.0,0.0,15.0,3.702487522,8.841846275,business,49.0,112.0,46.0,61.0,28.0,2.0,12.0,com,0.0,0.0,2.0,3.0,1.0,0.0,6.0,0.75,0.666666667,0.774038122,0.733333333,0.0,2,U,3.0
4048,6703846,http://www.selectcigars.com/contact_us.php,4.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,21289485.0,4.0,32.0,0.0,0.0,23.0,3.230651866,11.20814326,arts_entertainment,9.0,130.0,20.0,33.0,6.0,2.0,6.0,com,0.0,0.0,1.0,4.0,1.0,0.0,6.0,0.833333333,0.75,0.861654167,0.8,0.0,2,U,3.0
4049,6703804,http://www.fatherville.com/index.php/fatherville-interviews/298-fatherville-interview-jeffrey-strain-of-savingadvice-com,3.0,0.0,0.0,11.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,161.0,2177418.0,1.0,4.0,0.0,0.0,1.0,2.331240316,11.20814326,computer_internet,6.0,32.0,14.0,12.0,4.0,1.0,1.0,com,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,C,U,1.0
4050,6673204,http://www.nazi-lauck-nsdapao.com/mein-kampf.htm,4.5,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.0,3651660.0,1.0,15.0,0.0,0.0,72.0,3.328772858,3.1291,religion,24.0,170.0,7.0,5.0,4.0,1.0,44.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,5.0
4051,6673520,http://www.frc.org/pledge-of-integrity,4.666666666666667,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.0,108364.0,3.0,6.0,0.0,0.0,6.0,2.437927627,14.55459255,culture_politics,5.0,49.0,9.0,14.0,5.0,2.0,2.0,org,0.0,0.0,0.0,1.0,2.0,0.0,3.0,0.833333333,0.833333333,0.82863461,0.733333333,0.0,3,U,2.0
4052,6673565,http://www.bnet.fordham.edu/academics/mba_program/electives/index.asp,5.0,0.0,0.0,318.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32376.0,17.0,14.0,0.0,0.0,5.0,4.262192913,14.55459255,science_technology,28.0,99.0,27.0,28.0,4.0,,,edu,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,4.0
4053,6703627,http://www.gfcfdiet.com/CalciumSupplement.htm,4.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,1921634.0,89.0,79.0,1.0,7.0,23.0,5.531143783,14.55459255,health,130.0,705.0,128.0,251.0,50.0,10.0,29.0,com,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,2.0
4054,6703676,http://www.strategicfathering.com/mystory.html,3.0,0.0,0.0,34.0,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,16380365.0,3.0,5.0,0.0,0.0,1.0,2.492524263,11.20814326,religion,8.0,51.0,9.0,20.0,3.0,,,com,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,-1.0,0.0,0.0,-1.0,C,U,2.0
4055,6703686,http://www.blanchemacdonald.com/fashion-merchandising/faculty/,5.0,0.0,0.0,167.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,1197479.0,43.0,53.0,0.0,0.0,38.0,4.52874789,14.55459255,arts_entertainment,79.0,562.0,106.0,155.0,44.0,9.0,101.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
4056,6703687,http://www.blanchemacdonald.com/fashion/overview/,5.0,0.0,0.0,167.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,201.0,1355231.0,7.0,8.0,0.0,0.0,0.0,2.509901735,11.20814326,arts_entertainment,5.0,63.0,10.0,14.0,2.0,,,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
4057,6703691,http://www.blanchemacdonald.com/fashion/apply/,4.5,0.0,0.0,167.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,199.0,1366218.0,22.0,11.0,0.0,13.0,10.0,4.102857915,13.0238668,business,23.0,229.0,40.0,69.0,10.0,3.0,5.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,3.0
4058,6703694,http://www.vegsoc.org/page.aspx?pid=939,3.5,2.0,57600.0,1701.0,4.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,1865.0,407437.0,9.0,30.0,1.0,2.0,47.0,3.617273422,13.0238668,culture_politics,20.0,230.0,31.0,45.0,11.0,6.0,25.0,org,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.25,-0.416666667,0.321928095,0.2,-1.0,C,U,1.0
4059,6703681,http://www.webcom.com/Legal/terms-of-service/eworks.aspx,4.0,0.0,0.0,1300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5284.0,12333662.0,43.0,42.0,18.0,0.0,55.0,4.614388281,14.55459255,computer_internet,38.0,245.0,75.0,77.0,22.0,4.0,44.0,com,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2,U,3.0
4060,6703683,http://www.webcom.com/marketing/searchenginemarketing.aspx,4.5,,,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5284.0,12292220.0,7.0,14.0,4.0,2.0,15.0,3.131785523,8.841846275,computer_internet,14.0,120.0,15.0,22.0,10.0,1.0,4.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,3.0
4061,6703669,http://www.suburbanbliss.net/suburbanbliss/2004/07/so_i_married_a_.html,4.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,net,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,3.0
4062,6703688,http://www.blanchemacdonald.com/esthetics/?utm_source=enewsletter&utm_medium=email&utm_campaign=top%2Besthetics%2Bschool%2Bgraduate%2Blindsay%2Bkoropchuk,5.0,0.0,0.0,167.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,1366218.0,16.0,4.0,0.0,0.0,6.0,2.466215729,20.26733882,health,14.0,50.0,8.0,13.0,1.0,2.0,2.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
4063,6703689,http://www.blanchemacdonald.com/about/maps/,5.0,0.0,0.0,167.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,1233692.0,7.0,10.0,1.0,0.0,18.0,3.776179173,22.9186336,business,6.0,253.0,10.0,2.0,,5.0,19.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
4064,6703692,http://www.vegsoc.org/page.aspx?pid=495,4.333333333333333,0.0,0.0,1641.0,4.0,0.0,0.0,21.0,1.0,0.0,180.0,27.0,88.0,295.0,1865.0,407437.0,17.0,15.0,0.0,0.0,31.0,3.503970404,15.90318901,business,36.0,137.0,31.0,69.0,10.0,4.0,9.0,org,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.833333333,0.833333333,0.82863461,0.733333333,0.0,2,U,3.0
4065,6703696,http://www.vegsoc.org/page.aspx?pid=494,5.0,1.0,57600.0,1662.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,6.0,1773.0,388919.0,13.0,14.0,1.0,7.0,14.0,3.569337454,8.841846275,culture_politics,41.0,141.0,34.0,51.0,16.0,,,org,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,3,U,4.0
4066,6704116,http://recoveredalcoholic.blogspot.com/2012/09/beware-of-deadly-spiritual-gaffes.html?showComment=1347580535638,2.5,0.0,0.0,806.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,19.0,38.0,29.0,15065938.0,89.0,72.0,0.0,6.0,80.0,5.31362347,13.0238668,religion,113.0,525.0,164.0,248.0,109.0,4.0,9.0,com,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.75,0.75,0.807354922,0.8,0.0,2,U,2.0
4067,6703682,http://www.webcom.com/Legal/terms-referral.aspx,5.0,0.0,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5429.0,20137022.0,327.0,159.0,0.0,0.0,154.0,8.347147452,21.19438992,computer_internet,303.0,2148.0,510.0,585.0,113.0,6.0,136.0,com,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,3,U,5.0
4068,6703698,http://www.lowsodiumcooking.com/free/SunDriedTomatoAndBasilBread.htm,4.0,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1376449.0,1.0,6.0,0.0,0.0,13.0,3.049701817,19.28718652,business,1.0,178.0,5.0,4.0,,,,com,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.5,0.166666667,0.584962501,0.4,-1.0,C,U,3.0
4069,6703703,http://www.lowsodiumcooking.com/free/SpaghettiSquashPrimavera.htm,4.5,0.0,0.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,1541958.0,14.0,10.0,0.0,0.0,8.0,2.612050134,8.841846275,business,14.0,69.0,11.0,22.0,5.0,2.0,2.0,com,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.75,0.75,0.807354922,0.6,0.0,3,U,4.0
